dataset,accuracy_rf,accuracy_breiman,accuracy_ancestor,accuracy_zhu
FacesUCR,0.8145436798438263,0.8643240605173256,0.8638360175695461,0.8682284040995608
FacesUCR,0.8067349926793558,0.8735968765251342,0.872132747681796,0.8716447047340166
FacesUCR,0.8247925817471937,0.867252318204002,0.8692044899951196,0.8731088335773548
FacesUCR,0.823816495851635,0.864812103465105,0.8599316739873109,0.864812103465105
FacesUCR,0.8086871644704734,0.8633479746217667,0.8692044899951196,0.8701805758906784
FacesUCR,0.8096632503660323,0.8618838457784285,0.864812103465105,0.8692044899951196
FacesUCR,0.8174719375305027,0.8589555880917521,0.862371888726208,0.864812103465105
FacesUCR,0.8062469497315764,0.8609077598828697,0.8550512445095169,0.8618838457784285
FacesUCR,0.8023426061493412,0.8599316739873109,0.8633479746217667,0.8696925329428989
FacesUCR,0.826256710590532,0.8682284040995608,0.8677403611517813,0.8726207906295754
FacesUCR,0.8169838945827232,0.8711566617862372,0.8687164470473402,0.8667642752562226
FacesUCR,0.813079551000488,0.8716447047340166,0.864812103465105,0.8677403611517813
FacesUCR,0.8062469497315764,0.8677403611517813,0.8667642752562226,0.8604197169350903
FacesUCR,0.8296730112249878,0.8726207906295754,0.8677403611517813,0.8740849194729137
FacesUCR,0.8174719375305027,0.8692044899951196,0.87701317715959,0.874572962420693
FacesUCR,0.8091752074182528,0.8706686188384578,0.8701805758906784,0.8711566617862372
FacesUCR,0.8145436798438263,0.8706686188384578,0.8687164470473402,0.8706686188384578
FacesUCR,0.813079551000488,0.8613958028306491,0.8579795021961932,0.8574914592484139
FacesUCR,0.8228404099560761,0.8706686188384578,0.8765251342118107,0.8760370912640313
FacesUCR,0.8272327964860908,0.8657881893606637,0.8662762323084432,0.8696925329428989
FacesUCR,0.8330893118594437,0.8696925329428989,0.8696925329428989,0.8726207906295754
FacesUCR,0.8326012689116642,0.8706686188384578,0.8755490483162518,0.8789653489507077
FacesUCR,0.8189360663738409,0.864812103465105,0.864812103465105,0.8696925329428989
FacesUCR,0.8062469497315764,0.8618838457784285,0.8662762323084432,0.8653001464128843
FacesUCR,0.8164958516349439,0.874572962420693,0.8706686188384578,0.8687164470473402
FacesUCR,0.8145436798438263,0.8643240605173256,0.8662762323084432,0.8687164470473402
FacesUCR,0.8121034651049293,0.8633479746217667,0.8638360175695461,0.8638360175695461
FacesUCR,0.8111273792093704,0.8657881893606637,0.8696925329428989,0.867252318204002
FacesUCR,0.8252806246949732,0.8638360175695461,0.8613958028306491,0.864812103465105
FacesUCR,0.8184480234260615,0.8750610053684724,0.8755490483162518,0.8755490483162518
FacesUCR,0.8194241093216204,0.8657881893606637,0.8682284040995608,0.8667642752562226
FacesUCR,0.8096632503660323,0.8735968765251342,0.872132747681796,0.8765251342118107
FacesUCR,0.8243045387994143,0.8765251342118107,0.862371888726208,0.8677403611517813
FacesUCR,0.8272327964860908,0.8696925329428989,0.8735968765251342,0.8750610053684724
FacesUCR,0.8257686676427526,0.8594436310395315,0.8706686188384578,0.8662762323084432
FacesUCR,0.828696925329429,0.8731088335773548,0.8687164470473402,0.8696925329428989
FacesUCR,0.8252806246949732,0.872132747681796,0.8696925329428989,0.874572962420693
FacesUCR,0.8062469497315764,0.8628599316739873,0.8638360175695461,0.8657881893606637
FacesUCR,0.8277208394338702,0.8711566617862372,0.8687164470473402,0.8677403611517813
FacesUCR,0.8101512933138116,0.8682284040995608,0.8731088335773548,0.8677403611517813
FacesUCR,0.8218643240605173,0.8726207906295754,0.8657881893606637,0.8662762323084432
FacesUCR,0.8042947779404588,0.8579795021961932,0.8613958028306491,0.8594436310395315
FacesUCR,0.8194241093216204,0.8706686188384578,0.8609077598828697,0.8692044899951196
FacesUCR,0.8306490971205466,0.8760370912640313,0.872132747681796,0.8750610053684724
FacesUCR,0.8233284529038556,0.8662762323084432,0.8677403611517813,0.8692044899951196
FacesUCR,0.8228404099560761,0.8687164470473402,0.8662762323084432,0.867252318204002
FacesUCR,0.8252806246949732,0.8775012201073694,0.8740849194729137,0.8716447047340166
FacesUCR,0.8160078086871645,0.8653001464128843,0.872132747681796,0.8716447047340166
FiftyWords,0.6916299559471366,0.7312775330396476,0.6850220264317181,0.6916299559471366
FiftyWords,0.6828193832599119,0.7290748898678414,0.6894273127753304,0.7092511013215859
FiftyWords,0.6938325991189427,0.724669603524229,0.6916299559471366,0.711453744493392
FiftyWords,0.6894273127753304,0.737885462555066,0.6828193832599119,0.7070484581497798
FiftyWords,0.6916299559471366,0.711453744493392,0.6872246696035242,0.7026431718061674
FiftyWords,0.6938325991189427,0.711453744493392,0.6960352422907489,0.7004405286343612
FiftyWords,0.6894273127753304,0.73568281938326,0.6916299559471366,0.7136563876651982
FiftyWords,0.6651982378854625,0.7136563876651982,0.6651982378854625,0.6938325991189427
FiftyWords,0.6651982378854625,0.7334801762114538,0.6828193832599119,0.6894273127753304
FiftyWords,0.6806167400881057,0.7224669603524229,0.7136563876651982,0.7268722466960352
FiftyWords,0.7070484581497798,0.724669603524229,0.6762114537444934,0.711453744493392
FiftyWords,0.7004405286343612,0.7180616740088106,0.6850220264317181,0.7158590308370044
FiftyWords,0.6850220264317181,0.7092511013215859,0.7026431718061674,0.7092511013215859
FiftyWords,0.6938325991189427,0.711453744493392,0.6916299559471366,0.7048458149779736
FiftyWords,0.6740088105726872,0.737885462555066,0.6872246696035242,0.724669603524229
FiftyWords,0.6784140969162996,0.7158590308370044,0.6960352422907489,0.7070484581497798
FiftyWords,0.6828193832599119,0.7224669603524229,0.6916299559471366,0.7048458149779736
FiftyWords,0.7136563876651982,0.7334801762114538,0.7224669603524229,0.7070484581497798
FiftyWords,0.6784140969162996,0.724669603524229,0.6674008810572687,0.698237885462555
FiftyWords,0.6828193832599119,0.7202643171806168,0.6828193832599119,0.7004405286343612
FiftyWords,0.6938325991189427,0.7224669603524229,0.6960352422907489,0.7004405286343612
FiftyWords,0.6828193832599119,0.724669603524229,0.6762114537444934,0.6762114537444934
FiftyWords,0.7004405286343612,0.7312775330396476,0.7004405286343612,0.711453744493392
FiftyWords,0.6850220264317181,0.7202643171806168,0.698237885462555,0.7136563876651982
FiftyWords,0.6894273127753304,0.7290748898678414,0.7092511013215859,0.7180616740088106
FiftyWords,0.6872246696035242,0.7092511013215859,0.6718061674008811,0.6938325991189427
FiftyWords,0.6850220264317181,0.7180616740088106,0.6828193832599119,0.7026431718061674
FiftyWords,0.6762114537444934,0.7136563876651982,0.6674008810572687,0.6916299559471366
FiftyWords,0.6850220264317181,0.724669603524229,0.6696035242290749,0.6894273127753304
FiftyWords,0.7136563876651982,0.7312775330396476,0.6872246696035242,0.7136563876651982
FiftyWords,0.6872246696035242,0.7268722466960352,0.6938325991189427,0.7136563876651982
FiftyWords,0.6806167400881057,0.7202643171806168,0.7070484581497798,0.7070484581497798
FiftyWords,0.6872246696035242,0.724669603524229,0.6784140969162996,0.7092511013215859
FiftyWords,0.6916299559471366,0.73568281938326,0.698237885462555,0.7158590308370044
FiftyWords,0.6762114537444934,0.7224669603524229,0.6938325991189427,0.7158590308370044
FiftyWords,0.6740088105726872,0.7202643171806168,0.698237885462555,0.7202643171806168
FiftyWords,0.7026431718061674,0.7158590308370044,0.6894273127753304,0.6938325991189427
FiftyWords,0.6916299559471366,0.7224669603524229,0.6916299559471366,0.6960352422907489
FiftyWords,0.6806167400881057,0.7334801762114538,0.6916299559471366,0.7070484581497798
FiftyWords,0.6938325991189427,0.737885462555066,0.6938325991189427,0.7224669603524229
FiftyWords,0.6850220264317181,0.7202643171806168,0.6850220264317181,0.6960352422907489
FiftyWords,0.7158590308370044,0.7202643171806168,0.6872246696035242,0.7070484581497798
FiftyWords,0.6828193832599119,0.7202643171806168,0.6762114537444934,0.6828193832599119
FiftyWords,0.6872246696035242,0.7092511013215859,0.6784140969162996,0.6894273127753304
FiftyWords,0.6960352422907489,0.7334801762114538,0.6806167400881057,0.698237885462555
FiftyWords,0.6894273127753304,0.7466960352422908,0.7004405286343612,0.7092511013215859
FiftyWords,0.7048458149779736,0.7268722466960352,0.6784140969162996,0.6916299559471366
FiftyWords,0.6894273127753304,0.7290748898678414,0.7026431718061674,0.7092511013215859
FiftyWords,0.6828193832599119,0.7290748898678414,0.6718061674008811,0.711453744493392
FiftyWords,0.7070484581497798,0.724669603524229,0.6960352422907489,0.7048458149779736
Fish,0.7701149425287356,0.7873563218390804,0.8045977011494253,0.7988505747126436
Fish,0.7413793103448276,0.7988505747126436,0.7873563218390804,0.7988505747126436
Fish,0.7931034482758621,0.7873563218390804,0.8045977011494253,0.7931034482758621
Fish,0.7701149425287356,0.8103448275862069,0.7931034482758621,0.7758620689655172
Fish,0.764367816091954,0.7816091954022989,0.7586206896551724,0.7701149425287356
Fish,0.7701149425287356,0.7988505747126436,0.7988505747126436,0.8103448275862069
Fish,0.7701149425287356,0.8103448275862069,0.7931034482758621,0.8103448275862069
Fish,0.7701149425287356,0.7816091954022989,0.7758620689655172,0.8045977011494253
Fish,0.764367816091954,0.7988505747126436,0.8045977011494253,0.8103448275862069
Fish,0.7701149425287356,0.7988505747126436,0.7528735632183908,0.7701149425287356
Fish,0.7701149425287356,0.7758620689655172,0.7816091954022989,0.7873563218390804
Fish,0.7471264367816092,0.764367816091954,0.7586206896551724,0.7586206896551724
Fish,0.7758620689655172,0.7931034482758621,0.7758620689655172,0.7873563218390804
Fish,0.8045977011494253,0.7931034482758621,0.7816091954022989,0.7873563218390804
Fish,0.7701149425287356,0.7988505747126436,0.7873563218390804,0.7988505747126436
Fish,0.735632183908046,0.7988505747126436,0.7873563218390804,0.7988505747126436
Fish,0.7413793103448276,0.7988505747126436,0.7873563218390804,0.7816091954022989
Fish,0.7701149425287356,0.7816091954022989,0.764367816091954,0.7758620689655172
Fish,0.7413793103448276,0.7758620689655172,0.7586206896551724,0.7586206896551724
Fish,0.7586206896551724,0.764367816091954,0.764367816091954,0.7816091954022989
Fish,0.7528735632183908,0.8218390804597702,0.7816091954022989,0.7873563218390804
Fish,0.7528735632183908,0.7988505747126436,0.7758620689655172,0.8103448275862069
Fish,0.7528735632183908,0.8045977011494253,0.7873563218390804,0.7931034482758621
Fish,0.7758620689655172,0.7873563218390804,0.7758620689655172,0.7873563218390804
Fish,0.7758620689655172,0.7873563218390804,0.7873563218390804,0.7873563218390804
Fish,0.7586206896551724,0.7816091954022989,0.7988505747126436,0.7988505747126436
Fish,0.7471264367816092,0.7873563218390804,0.7758620689655172,0.7988505747126436
Fish,0.7931034482758621,0.8218390804597702,0.7873563218390804,0.7988505747126436
Fish,0.7586206896551724,0.7816091954022989,0.7758620689655172,0.7931034482758621
Fish,0.7586206896551724,0.7758620689655172,0.764367816091954,0.7816091954022989
Fish,0.7701149425287356,0.7931034482758621,0.7931034482758621,0.7873563218390804
Fish,0.764367816091954,0.7816091954022989,0.7988505747126436,0.8045977011494253
Fish,0.7528735632183908,0.7988505747126436,0.7528735632183908,0.7701149425287356
Fish,0.7586206896551724,0.7873563218390804,0.7816091954022989,0.7816091954022989
Fish,0.7701149425287356,0.7873563218390804,0.8045977011494253,0.7988505747126436
Fish,0.7471264367816092,0.7988505747126436,0.7873563218390804,0.7931034482758621
Fish,0.7701149425287356,0.7988505747126436,0.8103448275862069,0.7988505747126436
Fish,0.7528735632183908,0.7701149425287356,0.7816091954022989,0.7758620689655172
Fish,0.7758620689655172,0.7873563218390804,0.7758620689655172,0.7758620689655172
Fish,0.7701149425287356,0.7701149425287356,0.7701149425287356,0.7701149425287356
Fish,0.7413793103448276,0.7816091954022989,0.7816091954022989,0.7816091954022989
Fish,0.7586206896551724,0.7873563218390804,0.7873563218390804,0.7931034482758621
Fish,0.735632183908046,0.7816091954022989,0.7528735632183908,0.7873563218390804
Fish,0.7528735632183908,0.764367816091954,0.764367816091954,0.7528735632183908
Fish,0.7413793103448276,0.7931034482758621,0.764367816091954,0.7931034482758621
Fish,0.7586206896551724,0.7816091954022989,0.7701149425287356,0.7758620689655172
Fish,0.7701149425287356,0.7873563218390804,0.7931034482758621,0.8103448275862069
Fish,0.7413793103448276,0.7873563218390804,0.7816091954022989,0.7701149425287356
Fish,0.764367816091954,0.7816091954022989,0.7701149425287356,0.7816091954022989
Fish,0.7471264367816092,0.8045977011494253,0.7931034482758621,0.8160919540229885
FordA,0.7581501137225171,0.7452615617892343,0.7081122062168309,0.7520849128127369
FordA,0.7445034116755117,0.7391963608794542,0.7187263078089462,0.7232752084912812
FordA,0.7717968157695224,0.7399545109931767,0.711144806671721,0.7225170583775588
FordA,0.7536012130401819,0.755117513267627,0.7103866565579985,0.7445034116755117
FordA,0.7581501137225171,0.7338893100833965,0.7012888551933283,0.7179681576952237
FordA,0.7482941622441244,0.7391963608794542,0.7028051554207733,0.7149355572403336
FordA,0.7467778620166793,0.7460197119029568,0.7035633055344959,0.7187263078089462
FordA,0.7573919636087946,0.7543593631539045,0.6990144048521607,0.7445034116755117
FordA,0.7437452615617892,0.7498104624715694,0.7164518574677786,0.7505686125852918
FordA,0.7573919636087946,0.7422289613343442,0.7119029567854435,0.7399545109931767
FordA,0.7498104624715694,0.7498104624715694,0.6959818043972706,0.7338893100833965
FordA,0.7619408642911296,0.7467778620166793,0.709628506444276,0.731614859742229
FordA,0.7384382107657316,0.7482941622441244,0.6990144048521607,0.7164518574677786
FordA,0.7581501137225171,0.7460197119029568,0.7255496588324488,0.7323730098559514
FordA,0.7634571645185747,0.7407126611068992,0.6974981046247157,0.7376800606520091
FordA,0.7475360121304018,0.734647460197119,0.7012888551933283,0.7270659590598939
FordA,0.7391963608794542,0.7414708112206216,0.7043214556482184,0.7323730098559514
FordA,0.7664897649734648,0.7490523123578469,0.7005307050796058,0.7399545109931767
FordA,0.7725549658832449,0.7482941622441244,0.7081122062168309,0.7338893100833965
FordA,0.7581501137225171,0.7558756633813495,0.7020470053070508,0.7475360121304018
FordA,0.7384382107657316,0.7270659590598939,0.689158453373768,0.7043214556482184
FordA,0.7642153146322972,0.731614859742229,0.6937073540561031,0.7278241091736164
FordA,0.7475360121304018,0.7369219105382866,0.6944655041698257,0.7217589082638363
FordA,0.7717968157695224,0.7536012130401819,0.6921910538286581,0.731614859742229
FordA,0.7445034116755117,0.7414708112206216,0.7035633055344959,0.730098559514784
FordA,0.7619408642911296,0.7619408642911296,0.7043214556482184,0.7437452615617892
FordA,0.7680060652009097,0.756633813495072,0.7020470053070508,0.7391963608794542
FordA,0.7558756633813495,0.7482941622441244,0.6967399545109931,0.730098559514784
FordA,0.7520849128127369,0.7429871114480667,0.6944655041698257,0.7278241091736164
FordA,0.7626990144048522,0.731614859742229,0.6959818043972706,0.7187263078089462
FordA,0.755117513267627,0.7445034116755117,0.7043214556482184,0.7323730098559514
FordA,0.7649734647460197,0.7702805155420773,0.7119029567854435,0.7384382107657316
FordA,0.77710386656558,0.7657316148597423,0.7338893100833965,0.7361637604245641
FordA,0.7672479150871873,0.7407126611068992,0.7058377558756633,0.7285822592873389
FordA,0.7657316148597423,0.7528430629264594,0.7134192570128886,0.7376800606520091
FordA,0.7528430629264594,0.7384382107657316,0.6959818043972706,0.7179681576952237
FordA,0.7717968157695224,0.7437452615617892,0.6982562547384382,0.7240333586050038
FordA,0.7626990144048522,0.7604245640636846,0.7035633055344959,0.7369219105382866
FordA,0.7482941622441244,0.755117513267627,0.7073540561031084,0.7414708112206216
FordA,0.759666413949962,0.7354056103108415,0.6997725549658832,0.7202426080363912
FordA,0.7558756633813495,0.7664897649734648,0.689158453373768,0.7255496588324488
FordA,0.759666413949962,0.759666413949962,0.6914329037149356,0.730098559514784
FordA,0.7657316148597423,0.756633813495072,0.7028051554207733,0.7308567096285065
FordA,0.7558756633813495,0.7445034116755117,0.709628506444276,0.7490523123578469
FordA,0.7604245640636846,0.7558756633813495,0.7020470053070508,0.7240333586050038
FordA,0.7642153146322972,0.7475360121304018,0.7088703563305534,0.7202426080363912
FordA,0.7589082638362395,0.756633813495072,0.6929492039423806,0.7338893100833965
FordA,0.7467778620166793,0.7369219105382866,0.7020470053070508,0.733131159969674
FordA,0.7664897649734648,0.7445034116755117,0.6982562547384382,0.734647460197119
FordA,0.7626990144048522,0.7505686125852918,0.6997725549658832,0.7361637604245641
FordB,0.65389369592089,0.6390605686032138,0.6316440049443758,0.6180469715698393
FordB,0.6563658838071693,0.6328800988875154,0.6341161928306551,0.6291718170580964
FordB,0.65389369592089,0.6588380716934487,0.6131025957972805,0.6625463535228677
FordB,0.6415327564894932,0.6477132262051916,0.6143386897404203,0.6254635352286774
FordB,0.657601977750309,0.6365883807169345,0.5945611866501854,0.6316440049443758
FordB,0.6217552533992583,0.6477132262051916,0.61557478368356,0.6291718170580964
FordB,0.6613102595797281,0.6415327564894932,0.595797280593325,0.6415327564894932
FordB,0.6328800988875154,0.6477132262051916,0.6081582200247219,0.6254635352286774
FordB,0.6440049443757726,0.6415327564894932,0.6131025957972805,0.6316440049443758
FordB,0.6514215080346106,0.6662546353522868,0.6402966625463535,0.65389369592089
FordB,0.657601977750309,0.6477132262051916,0.6019777503090235,0.6205191594561187
FordB,0.646477132262052,0.6353522867737948,0.6093943139678616,0.6279357231149567
FordB,0.646477132262052,0.646477132262052,0.595797280593325,0.6143386897404203
FordB,0.6501854140914709,0.6328800988875154,0.5982694684796045,0.646477132262052
FordB,0.6501854140914709,0.6526576019777504,0.6266996291718171,0.6452410383189122
FordB,0.646477132262052,0.6353522867737948,0.6118665018541409,0.6217552533992583
FordB,0.6711990111248455,0.6477132262051916,0.619283065512979,0.6254635352286774
FordB,0.6489493201483313,0.6563658838071693,0.6081582200247219,0.6279357231149567
FordB,0.6316440049443758,0.6402966625463535,0.6093943139678616,0.6489493201483313
FordB,0.6452410383189122,0.646477132262052,0.61557478368356,0.6081582200247219
FordB,0.6427688504326329,0.6328800988875154,0.6019777503090235,0.6365883807169345
FordB,0.6254635352286774,0.6341161928306551,0.6205191594561187,0.6180469715698393
FordB,0.657601977750309,0.6600741656365884,0.6056860321384425,0.6254635352286774
FordB,0.6526576019777504,0.6526576019777504,0.5970333745364648,0.6205191594561187
FordB,0.6390605686032138,0.6526576019777504,0.6081582200247219,0.6378244746600742
FordB,0.6501854140914709,0.6489493201483313,0.5920889987639061,0.6279357231149567
FordB,0.6551297898640297,0.630407911001236,0.5945611866501854,0.6180469715698393
FordB,0.6687268232385661,0.6452410383189122,0.6180469715698393,0.6440049443757726
FordB,0.6341161928306551,0.6390605686032138,0.622991347342398,0.61557478368356
FordB,0.6205191594561187,0.6353522867737948,0.5995055624227441,0.6205191594561187
FordB,0.6588380716934487,0.6427688504326329,0.619283065512979,0.6365883807169345
FordB,0.6600741656365884,0.6341161928306551,0.5784919653893696,0.6254635352286774
FordB,0.6551297898640297,0.646477132262052,0.6254635352286774,0.657601977750309
FordB,0.630407911001236,0.6415327564894932,0.595797280593325,0.6402966625463535
FordB,0.6489493201483313,0.6452410383189122,0.6131025957972805,0.6254635352286774
FordB,0.6279357231149567,0.6131025957972805,0.6093943139678616,0.6316440049443758
FordB,0.6526576019777504,0.65389369592089,0.6427688504326329,0.6440049443757726
FordB,0.6600741656365884,0.6526576019777504,0.6279357231149567,0.6427688504326329
FordB,0.6650185414091471,0.6526576019777504,0.6069221260815822,0.61557478368356
FordB,0.6390605686032138,0.646477132262052,0.619283065512979,0.6254635352286774
FordB,0.6514215080346106,0.6477132262051916,0.5970333745364648,0.6353522867737948
FordB,0.6427688504326329,0.6402966625463535,0.6217552533992583,0.6341161928306551
FordB,0.622991347342398,0.6254635352286774,0.5945611866501854,0.6032138442521632
FordB,0.6514215080346106,0.6526576019777504,0.6056860321384425,0.6328800988875154
FordB,0.646477132262052,0.6279357231149567,0.595797280593325,0.5970333745364648
FordB,0.6514215080346106,0.6736711990111248,0.6242274412855378,0.6378244746600742
FordB,0.6650185414091471,0.6328800988875154,0.6081582200247219,0.622991347342398
FordB,0.6440049443757726,0.6168108776266996,0.6118665018541409,0.6291718170580964
FordB,0.6563658838071693,0.6588380716934487,0.6044499381953028,0.6341161928306551
FordB,0.6613102595797281,0.6477132262051916,0.6106304079110012,0.6526576019777504
FreezerRegularTrain,0.9722709722709723,0.992979992979993,0.9908739908739909,0.9915759915759915
FreezerRegularTrain,0.9754299754299754,0.9912249912249912,0.9894699894699894,0.9894699894699894
FreezerRegularTrain,0.9564759564759565,0.992979992979993,0.9915759915759915,0.9922779922779923
FreezerRegularTrain,0.9722709722709723,0.9898209898209899,0.9884169884169884,0.9887679887679888
FreezerRegularTrain,0.9656019656019657,0.9898209898209899,0.9856089856089856,0.987012987012987
FreezerRegularTrain,0.9743769743769743,0.9926289926289926,0.9901719901719902,0.9908739908739909
FreezerRegularTrain,0.9589329589329589,0.9898209898209899,0.987012987012987,0.9863109863109863
FreezerRegularTrain,0.9733239733239734,0.9922779922779923,0.9912249912249912,0.9905229905229905
FreezerRegularTrain,0.9750789750789751,0.9908739908739909,0.9880659880659881,0.9884169884169884
FreezerRegularTrain,0.9641979641979642,0.9922779922779923,0.9877149877149877,0.9894699894699894
FreezerRegularTrain,0.9838539838539838,0.9922779922779923,0.9898209898209899,0.9908739908739909
FreezerRegularTrain,0.9589329589329589,0.9922779922779923,0.9894699894699894,0.9905229905229905
FreezerRegularTrain,0.9810459810459811,0.9943839943839944,0.9915759915759915,0.9915759915759915
FreezerRegularTrain,0.9768339768339769,0.9922779922779923,0.9894699894699894,0.9891189891189891
FreezerRegularTrain,0.9842049842049843,0.9922779922779923,0.9884169884169884,0.9894699894699894
FreezerRegularTrain,0.9512109512109512,0.9936819936819937,0.9898209898209899,0.9898209898209899
FreezerRegularTrain,0.9785889785889786,0.9936819936819937,0.9933309933309933,0.9926289926289926
FreezerRegularTrain,0.967005967005967,0.9898209898209899,0.9891189891189891,0.9891189891189891
FreezerRegularTrain,0.9617409617409617,0.9933309933309933,0.9912249912249912,0.9922779922779923
FreezerRegularTrain,0.9592839592839593,0.9943839943839944,0.992979992979993,0.9936819936819937
FreezerRegularTrain,0.978939978939979,0.9891189891189891,0.9873639873639873,0.9884169884169884
FreezerRegularTrain,0.9680589680589681,0.991926991926992,0.9908739908739909,0.9905229905229905
FreezerRegularTrain,0.9835029835029835,0.9922779922779923,0.9884169884169884,0.987012987012987
FreezerRegularTrain,0.9852579852579852,0.9922779922779923,0.9908739908739909,0.9908739908739909
FreezerRegularTrain,0.9722709722709723,0.9933309933309933,0.9915759915759915,0.9908739908739909
FreezerRegularTrain,0.9617409617409617,0.9912249912249912,0.9891189891189891,0.9894699894699894
FreezerRegularTrain,0.9606879606879607,0.9936819936819937,0.9912249912249912,0.9922779922779923
FreezerRegularTrain,0.9747279747279747,0.9933309933309933,0.991926991926992,0.992979992979993
FreezerRegularTrain,0.9631449631449631,0.9905229905229905,0.9908739908739909,0.9891189891189891
FreezerRegularTrain,0.9842049842049843,0.992979992979993,0.991926991926992,0.9926289926289926
FreezerRegularTrain,0.9726219726219726,0.9894699894699894,0.9845559845559846,0.9859599859599859
FreezerRegularTrain,0.9726219726219726,0.9933309933309933,0.9912249912249912,0.9901719901719902
FreezerRegularTrain,0.9543699543699544,0.991926991926992,0.9905229905229905,0.9915759915759915
FreezerRegularTrain,0.9785889785889786,0.9936819936819937,0.9905229905229905,0.9908739908739909
FreezerRegularTrain,0.9564759564759565,0.987012987012987,0.9859599859599859,0.9835029835029835
FreezerRegularTrain,0.965952965952966,0.9936819936819937,0.991926991926992,0.9926289926289926
FreezerRegularTrain,0.9578799578799578,0.9933309933309933,0.9891189891189891,0.9901719901719902
FreezerRegularTrain,0.9803439803439803,0.9947349947349947,0.9922779922779923,0.9933309933309933
FreezerRegularTrain,0.9771849771849772,0.9936819936819937,0.9922779922779923,0.991926991926992
FreezerRegularTrain,0.9761319761319761,0.9915759915759915,0.9891189891189891,0.9905229905229905
FreezerRegularTrain,0.9852579852579852,0.992979992979993,0.9915759915759915,0.9922779922779923
FreezerRegularTrain,0.9645489645489645,0.991926991926992,0.9905229905229905,0.9912249912249912
FreezerRegularTrain,0.9596349596349596,0.9926289926289926,0.991926991926992,0.9922779922779923
FreezerRegularTrain,0.9747279747279747,0.9933309933309933,0.9905229905229905,0.9915759915759915
FreezerRegularTrain,0.954018954018954,0.995085995085995,0.992979992979993,0.9943839943839944
FreezerRegularTrain,0.9705159705159705,0.9922779922779923,0.9912249912249912,0.9908739908739909
FreezerRegularTrain,0.9873639873639873,0.992979992979993,0.9887679887679888,0.9887679887679888
FreezerRegularTrain,0.9764829764829764,0.9905229905229905,0.9891189891189891,0.9894699894699894
FreezerRegularTrain,0.9641979641979642,0.9943839943839944,0.9887679887679888,0.9908739908739909
FreezerRegularTrain,0.9747279747279747,0.9926289926289926,0.9891189891189891,0.9880659880659881
FreezerSmallTrain,0.7932607932607932,0.9168129168129168,0.755001755001755,0.726921726921727
FreezerSmallTrain,0.8627588627588627,0.8329238329238329,0.7097227097227097,0.7297297297297297
FreezerSmallTrain,0.8157248157248157,0.8522288522288523,0.7083187083187084,0.7539487539487539
FreezerSmallTrain,0.7746577746577746,0.8297648297648298,0.749034749034749,0.7472797472797473
FreezerSmallTrain,0.866970866970867,0.8508248508248508,0.7255177255177255,0.7469287469287469
FreezerSmallTrain,0.8343278343278343,0.8097578097578098,0.7518427518427518,0.8013338013338014
FreezerSmallTrain,0.8564408564408564,0.8378378378378378,0.7616707616707616,0.7616707616707616
FreezerSmallTrain,0.8764478764478765,0.8631098631098632,0.7911547911547911,0.7911547911547911
FreezerSmallTrain,0.8757458757458757,0.9034749034749034,0.6454896454896455,0.6546156546156546
FreezerSmallTrain,0.9020709020709021,0.8859248859248859,0.8122148122148122,0.7897507897507897
FreezerSmallTrain,0.8574938574938575,0.8445068445068445,0.6482976482976482,0.6332046332046332
FreezerSmallTrain,0.8641628641628641,0.8852228852228852,0.7669357669357669,0.7514917514917515
FreezerSmallTrain,0.9055809055809055,0.8813618813618813,0.8431028431028431,0.8494208494208494
FreezerSmallTrain,0.8445068445068445,0.8051948051948052,0.7135837135837135,0.7146367146367146
FreezerSmallTrain,0.800982800982801,0.8146718146718147,0.6651456651456652,0.6788346788346789
FreezerSmallTrain,0.8701298701298701,0.8402948402948403,0.755001755001755,0.7293787293787294
FreezerSmallTrain,0.8641628641628641,0.8603018603018603,0.7616707616707616,0.7167427167427167
FreezerSmallTrain,0.8676728676728677,0.8367848367848368,0.7514917514917515,0.7592137592137592
FreezerSmallTrain,0.8869778869778869,0.905931905931906,0.8490698490698491,0.8588978588978589
FreezerSmallTrain,0.8964548964548964,0.8367848367848368,0.815022815022815,0.793962793962794
FreezerSmallTrain,0.8329238329238329,0.8718848718848718,0.8855738855738856,0.8104598104598104
FreezerSmallTrain,0.7830817830817831,0.8764478764478765,0.687960687960688,0.7027027027027027
FreezerSmallTrain,0.8504738504738505,0.8603018603018603,0.7837837837837838,0.7746577746577746
FreezerSmallTrain,0.8603018603018603,0.8462618462618463,0.7283257283257283,0.7437697437697438
FreezerSmallTrain,0.8445068445068445,0.8595998595998596,0.7827307827307828,0.7799227799227799
FreezerSmallTrain,0.8739908739908739,0.9006669006669007,0.7276237276237276,0.7262197262197262
FreezerSmallTrain,0.9224289224289224,0.9161109161109161,0.7163917163917164,0.7163917163917164
FreezerSmallTrain,0.8350298350298351,0.8392418392418393,0.7230607230607231,0.7795717795717796
FreezerSmallTrain,0.8164268164268165,0.8448578448578449,0.755001755001755,0.8048438048438048
FreezerSmallTrain,0.862056862056862,0.8490698490698491,0.6862056862056862,0.6883116883116883
FreezerSmallTrain,0.9178659178659179,0.9126009126009126,0.7044577044577045,0.7069147069147069
FreezerSmallTrain,0.8634608634608635,0.8480168480168481,0.7897507897507897,0.8073008073008073
FreezerSmallTrain,0.8848718848718848,0.9076869076869077,0.7146367146367146,0.7146367146367146
